"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"9029","9029","550",NA,"New","f",23,"2015","Silver","4.6 L","Gasoline","CT","New","Premium","Alloy",NA,65,112646.139972884
"9030","9030","550",NA,"New","f",13,"2015","Black","4.6 L","Gasoline","MO","WNC",NA,NA,NA,48,112629.675577568
"9031","9031","550",NA,"CPO","f",40735,"2012","Silver","4.6 L","Gasoline","CO","Mtn",NA,NA,NA,60,54120.3159573544
"9032","9032","550",NA,"Used","f",13434,"2013","Gray","4.6 L","Gasoline","NJ","Mid",NA,"Alloy",NA,46,62299.0292850225
"9033","9033","430",NA,"Used","f",81675,"2001","Black","4.3 L","Gasoline","VA","SoA","Bose","Alloy",NA,28,11251.5005687105
"9034","9034","550",NA,"Used","t",74900,"2008","Black","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,92,30453.5292087032
"9035","9035","63 AMG",NA,"Used","f",91803,"2008","Black","6.3 L","Gasoline","CA","Pac","Premium",NA,NA,37,41877.6977266468
"9036","9036","550",NA,"New","f",19,"2014","Silver","4.6 L","Gasoline","VA","SoA","Premium",NA,NA,64,110831.040704306
"9037","9037","550",NA,"CPO","t",18217,"2012","White","4.6 L","Gasoline","HI","Pac","Premium","Alloy",NA,70,59711.486610091
"9038","9038","550",NA,"New","f",65,"2013","Black","4.6 L","Gasoline","CA","Pac","Premium","Alloy",NA,70,99611.2987060955
"9039","9039","430",NA,"Used","f",200002,"2003","Gray","4.3 L","Gasoline","VA","SoA","Premium","Alloy",NA,53,6376.59597341783
"9040","9040","550",NA,"Used","f",49382,"2009","Gray","5.5 L","Gasoline","GA","SoA","Premium","Alloy",NA,100,34341.7533145477
"9041","9041","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,"Alloy","19",86,112283.59278225
"9042","9042","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,"20",14,112311.666945672
"9043","9043","550",NA,"Used","f",26593,"2012","Blue","4.6 L","Gasoline","OH","ENC","Harman Kardon",NA,NA,70,51378.1534918158
"9044","9044","550",NA,"Used","f",92430,"2009","Black","5.5 L","Gasoline","MN","WNC","Premium","Alloy",NA,63,29781.701410277
"9045","9045","430",NA,"Used","f",180499,"2006","Black","4.3 L","Gasoline","MI","ENC","Bose",NA,NA,54,8937.71389611792
"9046","9046","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,68,112280.519930255
"9047","9047","550",NA,"New","f",5,"2014","Blue","4.6 L","Gasoline","CA","Pac","Premium",NA,NA,11,111311.625539983
"9048","9048","550",NA,"Used","f",28246,"2012","White","4.6 L","Gasoline","WV","SoA",NA,NA,NA,64,52040.0821277888
"9049","9049","550",NA,"CPO","f",14495,"2012","Black","4.6 L","Gasoline","MA","New",NA,NA,NA,3,59827.8717543835
"9050","9050","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,59,112493.826884449
"9051","9051","550",NA,"New","f",8,"2015",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,4,112453.606861029
"9052","9052","430",NA,"Used","f",88139,"2003","Silver","4.3 L","Gasoline","FL","SoA","Premium","Alloy",NA,28,12068.7097651498
"9053","9053","550",NA,"New","f",10,"2015","White","4.6 L","Gasoline","FL","SoA",NA,"Alloy","18",63,113171.842354176
"9054","9054","550",NA,"New","f",20,"2015","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,113615.788064946
"9055","9055","550",NA,"New","f",8,"2014","Silver","4.6 L","Gasoline","CA","Pac","Premium",NA,NA,65,111074.491059855
"9056","9056","430",NA,"Used","f",85954,"2004","Black","4.3 L","Gasoline","FL","SoA","Bose",NA,NA,12,13806.005514641
"9057","9057","430",NA,"Used","f",194000,"2002","Blue","4.3 L","Gasoline","NY","Mid",NA,"Alloy",NA,61,5590.33178893663
"9058","9058","350",NA,"Used","t",25380,"2012","Blue","3.0 L","Diesel","MD","SoA","Harman Kardon","Premium",NA,56,47356.8980192597
"9059","9059","550",NA,"New","f",10,"2014","Silver","4.6 L","Gasoline","CA","Pac",NA,"Alloy",NA,21,110961.870136498
"9060","9060","550",NA,"CPO","f",51717,"2013","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,4,60095.5227042739
"9061","9061","550",NA,"Used","f",45489,"2010","Gray","5.5 L","Gasoline","GA","SoA","Harman Kardon",NA,NA,38,41256.0367158444
"9062","9062","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,4,112297.429685255
"9063","9063","550",NA,"Used","f",26000,"2008","Black","5.5 L","Gasoline","CA","Pac","Premium",NA,NA,45,38307.4318718646
"9064","9064","550",NA,"New","f",26,"2015","Black","4.6 L","Gasoline","IL","ENC",NA,NA,NA,28,112855.105791786
"9065","9065","500",NA,"Used","f",88960,"2004","Black","5.0 L","Gasoline","TX","WSC","Bose","Alloy",NA,66,14118.5693623727
"9066","9066","430",NA,"Used","f",41431,"2005","Blue","4.3 L","Gasoline","TX","WSC","Premium","Alloy",NA,56,19412.5187871066
"9067","9067","63 AMG",NA,"Used","t",47267,"2009","White","6.3 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,88,51863.6798743895
"9068","9068","63 AMG",NA,"Used","f",64677,"2008","White","6.3 L","Gasoline","WA","Pac",NA,"Alloy",NA,49,45221.6209190293
"9069","9069","550",NA,"New","f",9,"2015","Red","4.6 L","Gasoline","MA","New",NA,"Alloy","18",107,112469.111194409
"9070","9070","550",NA,"Used","f",8379,"2012","Silver","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,58850.7967589968
"9071","9071","63 AMG",NA,"Used","f",51163,"2010","Black","6.3 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,48,56179.7714837432
"9072","9072","550",NA,"New","f",6,"2015","Black","4.6 L","Gasoline","NY","Mid",NA,NA,"19",3,112357.21178334
"9073","9073","550",NA,"Used","f",45122,"2008","Black","5.5 L","Gasoline","MO","WNC",NA,"Alloy",NA,83,34058.6695923076
"9074","9074","550",NA,"Used","f",80133,"2007","Blue","5.5 L","Gasoline","NY","Mid",NA,"Alloy",NA,43,27154.3271052611
"9075","9075","550",NA,"New","f",6,"2015","White","4.6 L","Gasoline","CA","Pac",NA,NA,"19",13,113226.50455957
"9076","9076","63 AMG",NA,"Used","t",12104,"2014","Black","5.5 L","Gasoline","FL","SoA",NA,"Steel","20",20,131496.602862119
"9077","9077","550",NA,"Used","f",33972,"2009","White","5.5 L","Gasoline","MO","WNC","Premium","Alloy",NA,69,37951.446863533
"9078","9078","550",NA,"New","f",5,"2015","Blue","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,68,112280.519930255
"9079","9079","550",NA,"Used","t",38264,"2010","Black","5.5 L","Gasoline","GA","SoA",NA,"Alloy",NA,40,42557.5037043196
"9080","9080","550",NA,"New","f",10,"2014","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,111119.964397429
"9081","9081","550",NA,"CPO","f",5,"2014","White","4.6 L","Gasoline","TX","WSC","Premium","Alloy",NA,65,109774.425126792
"9082","9082","550",NA,"New","f",10,"2014",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,2,111119.964397429
"9083","9083","550",NA,"Used","f",62200,"2007","Black","5.5 L","Gasoline","IL","ENC",NA,"Alloy",NA,16,29003.4985289327
"9084","9084",NA,NA,"New","f",27,"2015","Silver","4.7 L","Gasoline","WI","ENC","Premium","Alloy",NA,76,133676.616997313
"9085","9085","550",NA,"New","f",20,"2015",NA,"4.6 L","Gasoline","IL","ENC",NA,NA,NA,0,112752.098704189
"9086","9086","550",NA,"CPO","f",29781,"2013",NA,"4.6 L","Gasoline","MO","WNC","Harman Kardon",NA,"18",102,62861.5030920537
"9087","9087","550",NA,"New","f",6,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112270.930871972
"9088","9088","350",NA,"CPO","t",24789,"2013","Black","3.0 L","Diesel","IL","ENC","Premium","Alloy",NA,68,60597.2055867903
"9089","9089","550",NA,"New","f",2334,"2014","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,109417.881677745
"9090","9090","550",NA,"New","f",23,"2015","Black","4.6 L","Gasoline","IL","ENC","Premium","Alloy",NA,66,112753.499195487
"9091","9091","550",NA,"CPO","t",16725,"2013","Black","4.6 L","Gasoline","NC","SoA","Premium","Alloy",NA,57,65778.1151713979
"9092","9092","550",NA,"Used","f",129896,"2007","Blue","5.5 L","Gasoline","TX","WSC","Harman Kardon","Premium",NA,10,23888.7725877238
"9093","9093","500",NA,"Used","f",139874,"2003","Silver","5.0 L","Gasoline","FL","SoA","Bose","Alloy","17",75,9295.02659602977
"9094","9094","550",NA,"CPO","t",22132,"2013","Silver","4.6 L","Gasoline","AZ","Mtn","Harman Kardon",NA,NA,30,64503.5756542007
"9095","9095","550",NA,"New","f",12,"2014","Silver","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,110775.672126789
"9096","9096","550",NA,"New","f",14,"2014",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,14,111026.926937107
"9097","9097","550",NA,"CPO","f",29329,"2012","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,3,57090.8320724326
"9098","9098","550",NA,"CPO","f",20644,"2013","Black","4.6 L","Gasoline","NY","Mid","Harman Kardon","Alloy","18",113,64478.2737566596
"9099","9099","550",NA,"New","f",6,"2014","White","4.6 L","Gasoline","NY","Mid",NA,NA,NA,9,112124.901425987
"9100","9100","550",NA,"New","f",12,"2015","Black","4.6 L","Gasoline","WI","ENC",NA,NA,"18",87,112610.253889956
"9101","9101","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","MD","SoA",NA,NA,NA,79,112545.016756819
"9102","9102","500",NA,"Used","f",129338,"2001","Gold","5.0 L","Gasoline","MO","WNC",NA,"Alloy","16",51,8513.51780210104
"9103","9103","550",NA,"New","f",8,"2015","Silver","4.6 L","Gasoline","TX","WSC","Premium",NA,NA,102,112524.727015758
"9104","9104","550",NA,"Used","f",96786,"2008","Gray","5.5 L","Gasoline","NV","Mtn",NA,"Alloy",NA,48,28488.2779058758
"9105","9105","550",NA,"New","f",10,"2015","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,113199.022795336
"9106","9106","550",NA,"New","f",10,"2015","Blue","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,60,112494.020756129
"9107","9107","550",NA,"Used","f",45902,"2008","Gray","5.5 L","Gasoline","MA","New",NA,"Alloy",NA,43,33933.5673365703
"9108","9108","63 AMG",NA,"New","f",4,"2015","Black","5.5 L","Gasoline","MA","New",NA,NA,"20",17,164608.920009187
"9109","9109","550",NA,"New","f",1,"2015","Silver","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,66,111490.672715752
"9110","9110","550",NA,"Used","f",116077,"2007","White","5.5 L","Gasoline","FL","SoA","Premium","Alloy","20",50,25113.098782239
"9111","9111","550",NA,"New","f",54,"2014","Blue","4.6 L","Gasoline","NY","Mid",NA,NA,NA,2,110653.660617643
"9112","9112","550",NA,"Used","f",39008,"2010","Black","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,64,42141.0218956465
"9113","9113","600",NA,"Used","f",66151,"2008","White","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,63,31022.6945278141
"9114","9114","63 AMG",NA,"New","f",10,"2015",NA,"5.5 L","Gasoline","TX","WSC",NA,NA,"20",77,164582.632499955
"9115","9115","63 AMG",NA,"CPO","f",43355,"2010","Black","6.3 L","Gasoline","CA","Pac",NA,NA,NA,14,64651.0483375065
"9116","9116","550",NA,"CPO","t",36709,"2010","White","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,30,50503.7346905988
"9117","9117","500",NA,"Used","f",139998,"2002","Blue","5.0 L","Gasoline","WA","Pac","Bose","Alloy",NA,21,8569.61007124754
"9118","9118","500",NA,"Used","f",146927,"2000","Silver","5.0 L","Gasoline","FL","SoA",NA,"Alloy",NA,18,7383.32373278531
"9119","9119","500",NA,"Used","f",177000,"1997","Silver","5.0 L","Gasoline","FL","SoA","Premium",NA,NA,24,7205.19752987516
"9120","9120","550",NA,"New","f",12,"2015","Silver","4.6 L","Gasoline","AL","ESC","Premium",NA,NA,74,112500.910896875
"9121","9121","550",NA,"Used","f",27472,"2011","White","5.5 L","Gasoline","TX","WSC","Harman Kardon",NA,NA,24,47049.2966953122
"9122","9122","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,60,112494.020756129
"9123","9123","550",NA,"Used","f",99049,"2007","Red","5.5 L","Gasoline","VA","SoA","Harman Kardon","Alloy",NA,59,25590.7059280953
"9124","9124","550",NA,"New","f",38,"2015","Black","4.6 L","Gasoline","OH","ENC","Premium",NA,NA,75,112991.281663525
"9125","9125","350",NA,"Used","f",124296,"2006","Silver","3.7 L","Gasoline","SC","SoA",NA,"Alloy",NA,48,14619.2063288979
"9126","9126","550",NA,"New","f",9,"2014","Blue","4.6 L","Gasoline","CA","Pac",NA,NA,NA,54,111149.097483991
"9127","9127","500",NA,"Used","f",154000,"2002","Black","5.0 L","Gasoline","KY","ESC",NA,NA,NA,1,8134.34393518006
"9128","9128","550",NA,"CPO","f",7904,"2013","Silver","4.6 L","Gasoline","OH","ENC",NA,NA,NA,4,69402.2205861139
"9129","9129","550",NA,"New","f",6,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,"18",81,112378.949348747
"9130","9130","63 AMG",NA,"Used","t",35250,"2011","Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","20",68,66367.7942060679
"9131","9131","550",NA,"CPO","t",7029,"2014","Silver","4.6 L","Gasoline","PA","Mid",NA,NA,NA,3,96414.0043026559
"9132","9132","430",NA,"Used","f",149350,"2000","Black","4.3 L","Gasoline","OR","Pac","Bose",NA,NA,20,7238.75698823026
"9133","9133","550",NA,"New","f",7,"2015","White","4.6 L","Gasoline","NV","Mtn",NA,NA,"20",17,116007.723975844
"9134","9134","550",NA,"CPO","f",64215,"2011","Black","5.5 L","Gasoline","MD","SoA","Bang Olufsen","Alloy",NA,73,48965.7976406338
"9135","9135","550",NA,"New","f",6,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112270.930871972
"9136","9136","430",NA,"Used","f",136491,"2004","Silver","4.3 L","Gasoline","MD","SoA",NA,"Alloy",NA,52,10254.4371863792
"9137","9137","550",NA,"New","f",10,"2015",NA,NA,NA,"NY","Mid",NA,NA,NA,0,111268.458231806
"9138","9138","550",NA,"CPO","f",14824,"2012","Blue","4.6 L","Gasoline","GA","SoA",NA,"Alloy",NA,58,59479.9109719797
"9139","9139","400","Hybrid","Used","t",31075,"2011","Black","3.5 L","Hybrid","NJ","Mid","Harman Kardon","Alloy",NA,79,43360.0489501844
"9140","9140","550",NA,"Used","f",84836,"2008","Black","5.5 L","Gasoline","CT","New","Harman Kardon","Alloy",NA,84,29450.2072147574
"9141","9141","550",NA,"New","f",6,"2014","Silver","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,111154.037621169
"9142","9142","550",NA,"CPO","f",16725,"2013","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,72,65340.7650668427
"9143","9143","550",NA,"Used","f",76366,"2007","Black","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,59,27306.3843865278
"9144","9144",NA,NA,"New","f",1,"2015","Black",NA,NA,"CA","Pac","Premium","Alloy",NA,73,110874.26280677
"9145","9145","65 AMG",NA,"Used","f",51375,"2007","Silver","6.0 L","Gasoline","GA","SoA","Harman Kardon",NA,NA,67,53943.4723470837
"9146","9146","550",NA,"New","f",14,"2015","Silver","4.7 L","Gasoline","FL","SoA","Premium",NA,NA,87,133291.26091955
"9147","9147","430",NA,"Used","f",99995,"2006","Black","4.3 L","Gasoline","IL","ENC","Premium","Alloy",NA,58,12981.1044320454
"9148","9148","550",NA,"CPO","f",22233,"2012","White","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,78,58356.2949263751
"9149","9149","550",NA,"New","f",7,"2015","Black","4.6 L","Gasoline","CO","Mtn","Premium","Alloy",NA,68,115113.334092671
"9150","9150","550",NA,"Used","f",24780,"2013","White","4.6 L","Gasoline","FL","SoA",NA,NA,"19",53,59756.4213810477
"9151","9151","63 AMG",NA,"Used","t",68994,"2012","White","5.5 L","Gasoline","IL","ENC","Premium","Alloy",NA,72,69041.0272473532
"9152","9152","500",NA,"Used","f",98150,"2004","Black","5.0 L","Gasoline","MA","New",NA,"Alloy",NA,64,13397.2495254398
"9153","9153","550",NA,"Used","f",15879,"2014","Black","4.6 L","Gasoline","GA","SoA",NA,"Alloy",NA,45,92244.2973970287
"9154","9154","550",NA,"Used","t",47998,"2012","Black","4.6 L","Gasoline","NJ","Mid","Harman Kardon","Alloy",NA,64,47445.7136988844
"9155","9155","500",NA,"Used","f",89562,"2002","Silver","5.0 L","Gasoline","CA","Pac",NA,NA,NA,0,11992.097845323
"9156","9156","430",NA,"Used","f",133168,"2004","Black","4.3 L","Gasoline","CA","Pac",NA,NA,NA,5,10819.6059458253
"9157","9157","550",NA,"New","f",10,"2015","White","4.6 L","Gasoline","OR","Pac","Premium",NA,NA,74,113411.191199671
"9158","9158","430",NA,"Used","f",118739,"2005","Silver","4.3 L","Gasoline","GA","SoA","Premium",NA,NA,33,11861.2890904296
"9159","9159","550",NA,"CPO","f",15931,"2013","Black","4.6 L","Gasoline","OH","ENC","Premium",NA,NA,84,65996.7768937462
"9160","9160","550",NA,"New","f",27,"2014","Black","4.6 L","Gasoline","CT","New","Premium","Alloy",NA,64,110772.436979451
"9161","9161","550",NA,"Used","f",68000,"2008","Silver","5.5 L","Gasoline","OH","ENC","Harman Kardon",NA,NA,109,31203.8151619926
"9162","9162","430",NA,"Used","f",109618,"2001","Gold","4.3 L","Gasoline","NJ","Mid",NA,"Alloy",NA,23,9120.03895560342
"9163","9163","63 AMG",NA,"Used","f",57893,"2010","Black","6.3 L","Gasoline","CA","Pac","Premium",NA,NA,23,55417.030251088
"9164","9164","550",NA,"New","f",9,"2015","Black",NA,NA,"NJ","Mid",NA,NA,NA,0,111290.796613143
"9165","9165","550",NA,"Used","f",72092,"2010","Black","5.5 L","Gasoline","TX","WSC","Harman Kardon",NA,NA,24,37920.614542017
"9166","9166","63 AMG",NA,"Used","f",42037,"2012","Silver","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,78,71176.3518850359
"9167","9167","550",NA,"Used","f",78641,"2007","Silver","5.5 L","Gasoline","TX","WSC",NA,NA,NA,3,27433.6268195831
"9168","9168","550",NA,"CPO","f",16725,"2013","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,70,65537.9712554987
"9169","9169","550",NA,"Used","f",16776,"2013","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,14,62224.1233115213
"9170","9170","550",NA,"Used","t",38995,"2011",NA,"5.5 L","Gasoline","TX","WSC",NA,"Alloy",NA,54,43679.2378575656
"9171","9171","63 AMG",NA,"Used","f",30483,"2010","Silver","6.3 L","Gasoline","TN","ESC",NA,NA,NA,23,60300.7728057866
"9172","9172","550",NA,"CPO","f",35680,"2012","Black","4.6 L","Gasoline","MD","SoA",NA,"Alloy",NA,68,54698.609774298
"9173","9173","420",NA,"Used","f",73680,"1995",NA,"4.2 L","Gasoline","PA","Mid","Premium","Alloy",NA,24,11451.1139162576
"9174","9174","550",NA,"New","f",1,"2014","Silver","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,64,111466.374690062
"9175","9175","550",NA,"CPO","f",7382,"2015","Black","4.6 L","Gasoline","TN","ESC","Premium",NA,NA,86,101654.207885476
"9176","9176","550",NA,"Used","t",88628,"2007","Black","5.5 L","Gasoline","MO","WNC","Harman Kardon","Alloy","18",51,26716.6893005628
"9177","9177","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,112294.438805045
"9178","9178","550",NA,"New","f",14,"2015","Black","4.6 L","Gasoline","TX","WSC",NA,NA,"18",84,112815.061257312
"9179","9179","550",NA,"Used","f",104978,"2007","Black","5.5 L","Gasoline","NJ","Mid",NA,"Alloy",NA,58,25183.034937016
"9180","9180","550",NA,"New","f",10,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,57,112386.259703982
"9181","9181","550",NA,"New","f",8,"2014","White","4.6 L","Gasoline","CA","Pac",NA,"Alloy","18",52,111999.369687918
"9182","9182","550",NA,"Used","t",23798,"2010","Black","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy","18",79,46012.3087000082
"9183","9183","500",NA,"Used","f",89650,"2006","Silver","5.0 L","Gasoline","SC","SoA",NA,NA,NA,0,14521.5698942187
"9184","9184","63 AMG",NA,"Used","f",11703,"2013","Gray","5.5 L","Gasoline","AZ","Mtn",NA,NA,NA,35,90266.528923294
"9185","9185","63 AMG",NA,"Used","t",36810,"2011","Gray","5.5 L","Gasoline","TX","WSC","Bang Olufsen","Alloy",NA,64,68853.6200884761
"9186","9186","500",NA,"Used","f",139642,"2004","Black","5.0 L","Gasoline","TX","WSC",NA,"Alloy",NA,53,10810.2656797931
"9187","9187","550",NA,"Used","f",19096,"2012","Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Premium",NA,44,53593.6018483371
"9188","9188","550",NA,"Used","f",82559,"2007","Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","18",100,26737.0977980726
"9189","9189","430",NA,"Used","f",138020,"2000","Black","4.3 L","Gasoline","VA","SoA",NA,NA,NA,6,7795.72115522146
"9190","9190","550",NA,"New","f",2,"2015","Black","4.6 L","Gasoline","NV","Mtn","Premium","Alloy","19",84,114727.506651022
"9191","9191","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","AL","ESC",NA,NA,"18",81,112548.691236402
"9192","9192","550",NA,"Used","t",12678,"2008","Silver","5.5 L","Gasoline","NY","Mid","Harman Kardon",NA,NA,52,43674.0013596977
"9193","9193","420",NA,"Used","f",126144,"1997","White","4.2 L","Gasoline","VA","SoA",NA,"Alloy",NA,22,9067.76559391683
"9194","9194","550",NA,"CPO","t",30824,"2011","Black","5.5 L","Gasoline","MD","SoA","Premium","Alloy",NA,69,50829.9926834662
"9195","9195","550",NA,"Used","t",39533,"2011","Gray","5.5 L","Gasoline","MA","New",NA,"Alloy",NA,52,43839.7152036018
"9196","9196","550",NA,"New","f",13,"2015",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,"18",85,112636.528704698
"9197","9197","550",NA,"Used","f",90493,"2007","Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon",NA,NA,95,26412.0496262897
"9198","9198","63 AMG",NA,"New","f",6,"2014","Black","5.5 L","Gasoline","NV","Mtn",NA,NA,NA,5,157906.333001551
"9199","9199","550",NA,"CPO","t",24188,"2012","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,58399.2685284309
"9200","9200","550",NA,"Used","f",132043,"2008","Black","5.5 L","Gasoline","CA","Pac",NA,NA,NA,3,26481.6526595873
"9201","9201","550",NA,"Used","f",11137,"2012","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,58124.5523892199
"9202","9202","500",NA,"Used","f",82641,"2004","Silver","5.0 L","Gasoline","AZ","Mtn","Premium","Alloy",NA,60,14552.005737842
"9203","9203","550",NA,"Used","f",58596,"2007","White","5.5 L","Gasoline","LA","WSC","Premium","Alloy",NA,49,30302.8772607985
"9204","9204","63 AMG",NA,"Used","f",27501,"2009","White","6.3 L","Gasoline","TX","WSC","Premium","Alloy",NA,78,55769.0171644806
"9205","9205","550",NA,"Used","t",42281,"2009","Silver","5.5 L","Gasoline","IL","ENC",NA,"Alloy",NA,80,35661.9687655871
"9206","9206","550",NA,"Used","f",52595,"2010","Black","5.5 L","Gasoline","NY","Mid",NA,"Alloy",NA,27,39974.906320522
"9207","9207","550",NA,"CPO","f",29491,"2012","Gray","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,34,55750.5629528971
"9208","9208","550",NA,"CPO","t",26320,"2012","Silver","4.6 L","Gasoline","OH","ENC",NA,"Alloy",NA,72,56528.5649173129
"9209","9209","550",NA,"New","f",8,"2015","Silver","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,68,112319.128909832
"9210","9210","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","TN","ESC","Premium",NA,NA,87,112549.670387933
"9211","9211","550",NA,"Used","f",86108,"2007","White","5.5 L","Gasoline","NY","Mid","Harman Kardon",NA,NA,18,27744.3763928412
"9212","9212","550",NA,"New","f",5,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,81,112211.191402664
"9213","9213","550",NA,"New","f",11,"2015","Silver","4.6 L","Gasoline","WA","Pac","Premium","Alloy","19",76,112419.315787498
"9214","9214","550",NA,"New","f",12,"2014","Silver","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,110962.376478615
"9215","9215","550",NA,"New","f",8,"2015","Black","4.6 L","Gasoline","VA","SoA","Premium",NA,NA,74,112470.337229968
"9216","9216","550",NA,"Used","f",60282,"2007","White","5.5 L","Gasoline","GA","SoA","Premium","Alloy","18",33,30079.8487436397
"9217","9217","550",NA,"Used","f",52564,"2008","Silver","5.5 L","Gasoline","AZ","Mtn",NA,"Alloy",NA,43,32837.1609117336
"9218","9218","550",NA,"Used","f",49679,"2007","Silver","5.5 L","Gasoline","GA","SoA",NA,"Alloy",NA,43,30521.3392182889
"9219","9219","550",NA,"New","f",7,"2014","Silver","4.6 L","Gasoline","PA","Mid","Premium","Alloy",NA,71,111068.381398165
"9220","9220","550",NA,"CPO","f",40561,"2010","Black","5.5 L","Gasoline","MO","WNC","Harman Kardon","Alloy","18",105,48767.8882805465
"9221","9221","550",NA,"CPO","f",26836,"2012","Black","4.6 L","Gasoline","TN","ESC",NA,NA,NA,57,56489.4846046842
"9222","9222","550",NA,"New","f",5,"2015","White","4.6 L","Gasoline","TX","WSC",NA,NA,NA,1,113312.198115561
"9223","9223","550",NA,"New","f",9,"2015","White","4.6 L","Gasoline","CA","Pac",NA,"Alloy","18",63,113325.602025419
"9224","9224","550",NA,"CPO","t",20907,"2013","Black","4.6 L","Gasoline","PA","Mid",NA,NA,NA,68,64894.6242144961
"9225","9225","550",NA,"Used","t",30710,"2013","Blue","4.6 L","Gasoline","GA","SoA",NA,NA,NA,73,57535.23581943
"9226","9226","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","PA","Mid",NA,NA,"19",13,112497.546914738
"9227","9227","550",NA,"New","f",7,"2015","Black","4.6 L","Gasoline","WI","ENC",NA,NA,NA,2,112407.483791319
"9228","9228","550",NA,"Used","t",10654,"2011","Black","5.5 L","Gasoline","AL","ESC",NA,NA,NA,36,53321.323067727
"9229","9229","550",NA,"CPO","t",42525,"2013","Silver","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,72,61012.0484995746
"9230","9230","550",NA,"Used","f",47325,"2010","Silver","5.5 L","Gasoline","CA","Pac",NA,NA,NA,1,40876.4721522272
"9231","9231","550",NA,"New","f",14,"2014","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,111703.68833824
"9232","9232","550",NA,"Used","f",104103,"2008","Black","5.5 L","Gasoline","NY","Mid","Premium",NA,NA,60,28211.7989810008
"9233","9233","55 AMG",NA,"Used","f",107424,"2006","Silver","5.4 L","Gasoline","CA","Pac",NA,NA,NA,7,17732.1904304539
